到CBD国际大厦最近的路线	Travel-Query
查询这周日海南是晴天吗	Weather-Query
查询丽江明天的空气质量如何	Weather-Query
随便来一首巴乌演奏的音乐	Music-Play
我需要看一会武磊演的穿越火线呢	FilmTele-Play
天黑了，加湿器开成夜间模式吧	HomeAppliance-Control
济南的空气质量怎么样	Weather-Query
郎朗人气最高的曲子你可以播放一下不	Music-Play
能把空调风调低点吗	HomeAppliance-Control
调到CNR民族之声，我要听哈语节目	Radio-Listen
悬疑片嘛播放万里追踪	FilmTele-Play
间隔6个小时叫我吃药一次	Alarm-Update
名侦探柯南的日语主题曲播放	Music-Play
来一个战争片雪豹给我吧	FilmTele-Play
播放2017年上映的电视剧三生三世十里桃花主题曲的音乐MV吧	Video-Play
南昌6月1号有雨吗	Weather-Query
我想看白敬亭拍摄八零九零的现场花絮	Video-Play
我妈要下午过来，帮我导航一下去机场的路	Travel-Query
影视剧里的纯音乐随机播放一首吧	Music-Play
影视金曲随机来一首	Music-Play
京都近期气温会偏高吗	Weather-Query
循环放一下郑晶主持的晶晶讲话	Radio-Listen
钢琴曲有适合睡觉听的吗，来一首吧	Music-Play
我需要一首90年代的舞曲听一会	Music-Play
去查一下邵阳始发的动车哪天有票	Travel-Query
我想知道世界青年联欢节是几号	Calendar-Query
马上帮我查查昨天是几号呀	Calendar-Query
今天下午3点的提醒改下铃声	Alarm-Update
现在帮我只删除明天晚上的提醒	Alarm-Update
请查询播放明天有哪些地区紫外线度高	Weather-Query
星期天下午3点的时候不要再提醒我看极寒风暴	Alarm-Update
播放开封府的大结局	FilmTele-Play
帮我查看一下元宵节是星期几呢	Calendar-Query
我想知道杭州下周的降水情况	Weather-Query
把闹钟成每天晚上11点	Alarm-Update
播一下小草主持的众有期待	Radio-Listen
2021年爱情电视剧司藤的花絮播放一下	Video-Play
可以给我听一个今年新发的古典乐么	Music-Play
将今天下午5点之前的闹钟都删除	Alarm-Update
把空调调到16度。	HomeAppliance-Control
今天太干燥了，帮我打开加湿器。	HomeAppliance-Control
CCTV2的第一时间往期视频搜索一下	Video-Play
昨天漠河下暴雪了，今天温度会降低吗	Weather-Query
找一找动漫天空之城	Video-Play
明天昌吉最低多少度	Weather-Query
继续看一会宫斗剧如懿传可以吗	FilmTele-Play
我想看赵小棠15岁跳舞的那段视频	Video-Play
我想看一个范冰冰90年代拍的电视剧呢	FilmTele-Play
我要看科幻国漫吞噬星空	Video-Play
告诉我后天武汉会下雨么	Weather-Query
中午11点40分的DV现场给我回放下吧	Video-Play
工厂辞退员工怎么勒索	Alarm-Update
有声小说神藏播放一下	Audio-Play
去公司的最快路线告诉我一下好不好	Travel-Query
找FM107点7我要听李沛聪主持的节目	Radio-Listen
1点5倍速播安以轩和胡冰卿演的独孤天下	FilmTele-Play
七月第二周韩娱每周一星韩国民弟弟李胜基灿烂成长图	Video-Play
去往郑州的客车哪天有票呢	Travel-Query
找到到黄家村最近的路	Travel-Query
设置一个明天早上10点参加营销峰会的闹钟。	Alarm-Update
请记录江西气温变化	Weather-Query
周二下午3点要看QQ飞车手游S联赛直播哦	Video-Play
孙俪主演的都市职场剧安家第五集我想看	FilmTele-Play
找一首七十年代的歌儿播放	Music-Play
河北廊坊是沙尘暴多发地区吗？	Weather-Query
5分钟后通知我摘面膜不要忘了	Alarm-Update
给我转播下午4点开始的王者荣耀竞技赛的现场	Video-Play
如果运气好有了的话就停工嘛	Alarm-Update
历史题材影片张艺谋拍的悬崖之上播一下	FilmTele-Play
明天千万记得喊我帮陈姐拿衣服	Alarm-Update
告我怎么开车去简阳市	Travel-Query
许嵩的专辑青年晚报里的雅俗共赏放一下	Music-Play
我要看大陆片我的姐姐这个电影	FilmTele-Play
打开爱奇艺找动漫片画江湖之不良人配音演员其他视频	Video-Play
别忘了提醒我星期一上午9点去公司拿名片	Alarm-Update
好无聊啊，随便给我推荐放个70年代的武侠片	FilmTele-Play
设定后天上午9点送水	Alarm-Update
我已经去存一千块钱了不够到时再存	Other
我想继续听一会频率是一零零点二的江门电台	Radio-Listen
快速设定周一早上八点部门会议的行程。	Alarm-Update
找到保定新闻广播听与你同行	Radio-Listen
到米兰机场的机票还有吗	Travel-Query
二零零九珠江小姐竞选启动首设网络赛区组图	Video-Play
收听频率是九七点九的山东人民广播电台经济台	Radio-Listen
这电热毯咋不热了，帮我把电热毯加热一下吧	HomeAppliance-Control
松哥梅姐帮帮帮今天九点重播吗我想看下	TVProgram-Play
深圳DYG比赛的视频帮我找一下	Video-Play
制定个明天下午5点去图书馆借书的闹钟。	Alarm-Update
台风到哪儿了几天会到台湾吗	Weather-Query
播放我可能不会爱你的大结局	FilmTele-Play
给我放一下保定交通广播的欢乐出行	Radio-Listen
明天上午的闹钟别让响了	Alarm-Update
请问清明节是周几	Calendar-Query
帮我新建星期一至星期五的日程	Alarm-Update
下周香港空气质量怎么样	Weather-Query
明天想去逛街，天气怎么样啊？	Weather-Query
找到FM88点9听郑州人民城市台	Radio-Listen
薛之谦去年发行的新歌曲给我播放一个吧	Music-Play
让我知道昨天有长春来上海的动车的吗	Travel-Query
播放纪录片故宫100	Video-Play
5月12号建立提醒对妈妈说我爱你	Alarm-Update
请给我调出八八点五的江宁人民广播电台	Radio-Listen
音乐节奏唱歌的咬字要都搭配得进去还有文字上和视觉的呈现	Other
高飞主播的路长情更长在重庆交通广播里，现在调台吧	Radio-Listen
我想马上就开开空调	HomeAppliance-Control
随便播放一个杨烁演的悬疑探案片吧	FilmTele-Play
李安从此被国际影坛所接纳开始了风光无两的名导生涯	FilmTele-Play
我要你看看今天有佳木斯始发的大巴吗	Travel-Query
能不能告诉我去鄂州的大巴是9点30的不	Travel-Query
看个喜剧电影吧，夏洛特烦恼。	FilmTele-Play
我想把音响的音质调到安静	HomeAppliance-Control
接着播放恐怖小说亡灵的舞厅第三章	Audio-Play
这里到人民医院的路线是什么	Travel-Query
现在拉萨需要穿短袖吗	Weather-Query
告诉你我想知道昨天到底是星期几	Calendar-Query
请问12月31日去西安的火车票价格是多少。	Travel-Query
九月一号气温多少用穿长袖吗	Weather-Query
请帮我查询国庆节是10月几号	Calendar-Query
查询河南穿衣指数多少	Weather-Query
播放怀旧歌《千千阕歌》，要陈慧娴唱的	Music-Play
我要看血族帮我播一下	FilmTele-Play
给我打开一下烟雾警报器	HomeAppliance-Control
我要你马上打开日历查看农历4月20和农历4月21哪天是6月3号呢	Calendar-Query
播放麻辣女配这个动漫的普通话版	Video-Play
地上灰尘有点多，帮我把吸尘器打开吧	HomeAppliance-Control
收听频率是八九点零的襄樊交通音乐台	Radio-Listen
未来几天天长有可能下雨吗	Weather-Query
空调风速快点儿调大一点	HomeAppliance-Control
周杰伦唱的不能说的秘密能不能单曲循环播放呀	Music-Play
到广电大厦去怎么走啊	Travel-Query
电影安娜与国王片尾曲叫什么名字来自于哪个歌手	FilmTele-Play
剑桥去伦敦除了可以坐火车还可以坐汽车吗？	Travel-Query
能找一个范迪塞尔导演的美剧看看么	FilmTele-Play
提醒我10分钟之后拿刑法书	Alarm-Update
查找最快去北京的高铁	Travel-Query
放一个频率是八八点二的昆山人民广播电台	Radio-Listen
提醒我明天中午一点喝药	Alarm-Update
明天提醒我出去完需要带的东西	Alarm-Update
快给我听一下北京文艺广播的话说天下	Radio-Listen
循环的播放陆游的诗词	Audio-Play
陈奕迅富士山下单曲循环	Music-Play
建军节是农历几月几日	Calendar-Query
孔笙导演的剧请播放生死线	FilmTele-Play
兰州十月一会下雨吗	Weather-Query
告诉我什么时候是清明节	Calendar-Query
吉林明天可能会出现雨夹雪情况吗	Weather-Query
晚上五点钟别忘了提醒我报六级	Alarm-Update
重复收听陈亮主持的旅行者的故事	Radio-Listen
打开收音机，我想听下新闻	HomeAppliance-Control
寻宝游戏里的如约而至立刻播放出来	Music-Play
有FM900吧就听河南人民台	Radio-Listen
继续收听频率是九三点九的潮州人民广播电台	Radio-Listen
我想听音乐之声广播	Radio-Listen
享受蜻蜓fm电台里的歌曲	Radio-Listen
恐怖小说接着放七根凶简这部的第四章	Audio-Play
创建周一上午8点去开会的日程	Alarm-Update
朱亚文演的那个正阳门下请播放	FilmTele-Play
死亡空间游戏的视频播一下	Video-Play
明天宁夏这边湿度百分之多少啊	Weather-Query
冬至是星期几	Calendar-Query
收听文艺类的山东文艺广播电台	Radio-Listen
大后天大同是多云转晴的天气吗	Weather-Query
韩文歌曲郑容和唱的可以播放一下	Music-Play
给我找个王昌龄诗吧	Music-Play
新建一份湖北室外气温图	Weather-Query
提醒我今天把冰箱里的肉拿出来	Alarm-Update
热水器的温度太高了，帮我关小一点	HomeAppliance-Control
能继续收听汕头人民广播电台音乐台吗	Radio-Listen
有声的紫襟说的灵异的小说帮我播一下	Radio-Listen
能播出一下由范冰冰和佟大为主演的电影苹果吗	FilmTele-Play
来一个星阑的风茶馆播一下吧	Radio-Listen
请不要忘记帮我改下明天下午备忘录的时间	Alarm-Update
播放喜马拉雅电台的歌曲	Radio-Listen
农历的哪天是蔵历元旦	Calendar-Query
查询下月有雨吗	Weather-Query
听一个搞笑小品非诚勿扰	Audio-Play
现在给我定一个周一10点的闹钟	Alarm-Update
是不是能找一首2016年出的歌曲呢	Music-Play
除湿机启动湿度查询功能哈	HomeAppliance-Control
我儿子要看猪猪侠之深海小英雄帮我调到那	TVProgram-Play
我还想看刘亦菲去年的美国电影花木兰	FilmTele-Play
韩国综艺节目超人回来了帮我找一下	Video-Play
烟台星期四紫外线指数为5	Weather-Query
快乐生活一点通昨天有播放吗帮我看下	TVProgram-Play
听一听笛子演奏的轻音乐	Music-Play
你为什么听不懂我说的呢	Other
搜索绥化12月20日是否降雪	Weather-Query
21号到25号泰州有没有大暴雨	Weather-Query
找出来鹿晗跳舞的视频	Video-Play
现在你帮我调到常州交通广播的新闻快点知道	Radio-Listen
播放一首五十年代的歌曲	Music-Play
能帮我播一下电视剧绝地反击吗	FilmTele-Play
我也不知道跟你说什么	Other
收听江苏交通网的联通新势力男生宿舍	Radio-Listen
王俊凯参演的综艺恰好是少年给我播放一下	Video-Play
给我打开今天播放过的战天狼第四集	Video-Play
把洗衣机调为烘干模式。	HomeAppliance-Control
我想看一个中国演员的古力娜扎的电视剧看一会	FilmTele-Play
我想要你给我设置一个闹钟4月22号10点	Alarm-Update
105点7大连体育可以帮我播放吗	Radio-Listen
帮我查找一下12点有济宁去德州的汽车吗	Travel-Query
明天中午去杭州的飞机都有那几个	Travel-Query
来收听一下频率是八八点七的中国国际广播电台吧	Radio-Listen
现在我哥想听李白的诗词合集	Video-Play
查询台湾的空气质量怎么样	Weather-Query
90年代邓丽君的歌来一首	Music-Play
播放人民广播电台董卿主持的节目	Radio-Listen
海石湾盛鼎海鲜酒楼查询	Radio-Listen
顺序播放邓紫棋倒数专辑	Music-Play
这个时段正放英文歌的电台找一个	Radio-Listen
浙江之声的财经朋友圈给我放一下呗	Radio-Listen
请朗诵个唐诗	Other
能不能来一个迪丽热巴主演的烈火如歌看看	FilmTele-Play
找一个2012年前后比较火爆的现代剧播放	FilmTele-Play
我想到城星南路	Travel-Query
2021年五月天唱歌的视频找一个出来	Video-Play
我想继续看一会那个宫斗剧呢	FilmTele-Play
这周二韶关的空气质量怎么样	Weather-Query
继续播放一下去年上线的那个美国科幻片	FilmTele-Play
看5月24日晚上九点的王者荣耀游戏解说	Video-Play
自动打开个7点的闹钟提醒我去买晚饭哦	Alarm-Update
我需要知道星期一是多少号呢	Calendar-Query
莫文蔚的歌是否可以随机播放一个	Music-Play
天太热了，可不可以将热水器的温度降到35度	HomeAppliance-Control
百事盖世群星星光演唱会有谁	Video-Play
是姜潮和李溪芮演的我站在桥上看风景电视剧不是诗播放赶紧	FilmTele-Play
随机播放一首80年代的爵士乐。	Music-Play
查看电影频道往期视频快递丘比特	Video-Play
建立备忘录4月22号父母金婚纪念日	Alarm-Update
我要听频率是九七点九的山东人民广播电台经济频道	Radio-Listen
从武汉到石家庄坐哪趟高铁	Travel-Query
可以继续播放颖儿出演的电视剧吗	FilmTele-Play
搜索七月上的民谣版本出来	Music-Play
明天七点海淀多少度	Weather-Query
宋茜参加的创造营2020的视频帮我找出来	Video-Play
放一下杨幂2020电视剧的幕后花絮	Video-Play
尽快帮我设置周三上午10点半去宠物店的闹钟。	Alarm-Update
查询河南的天气稳定吗	Weather-Query
河北的空气质量是不是很差。	Weather-Query
找到晏景晟的瑶族舞曲	Music-Play
查一下今天适不适合出海	Weather-Query
放一下经济类的南京经济电台	Radio-Listen
你总是有得玩儿有得喝就没管没顾	Other
幸福归来还是零点播放吗我想看看	FilmTele-Play
王宝强演的那个士兵突击给我放一下	FilmTele-Play
北京故事广播给我放一下	Radio-Listen
循环收听频率是八七点六的话说天下	Radio-Listen
我打算十分钟之后听孙燕姿的遇见	Music-Play
我想看在腾讯APP上播放的极限挑战了	Video-Play
大理紫外线指数多少	Weather-Query
问下你知道建党节是星期几吗	Calendar-Query
我想知道去昆明旅游经济舱价格	Travel-Query
把洗衣机调成消毒洗好不好呀	HomeAppliance-Control
今天在韩国报道的抑郁逼进青少年这个新闻视频再给我回放下吧	Video-Play
一会衡水可能会下雨吗	Weather-Query
酥油花灯节是什么哪天	Calendar-Query
麻烦帮我创建个23号上午10点半跟王总开会的闹钟。	Alarm-Update
给我听一会归一里的歌曲呢	Music-Play
我想看一下电视剧会有天使替我爱你，有范冰冰的那个	FilmTele-Play
帮我打开加湿器	HomeAppliance-Control
搜索重庆明天的紫外线指数	Weather-Query
帮我查询明天台北室外温度多少度	Weather-Query
快点帮我设置一个明天晚上7点扫院子的闹钟。	Alarm-Update
一千六百五十三加三千一百六十五点六五等于几	Calendar-Query
请把去客运站的最短路线告诉我一下	Travel-Query
劳动节是10月1日吗	Calendar-Query
好热呀风扇风调为最大	HomeAppliance-Control
后天的通化最高多少度	Weather-Query
pp视频上给播放一下星火云雾街	FilmTele-Play
打开智能插座，自动为手机充电	HomeAppliance-Control
上海明天的穿衣指数会很高吗？	Weather-Query
10点10分建立提醒喝中药	Alarm-Update
能不能继续播放我上次看的如懿传呢	FilmTele-Play
湖北空气污染严重吗	Weather-Query
今天有没有什么国际大新闻，放来看看	Video-Play
我要开车去中关村怎么走	Travel-Query
可以帮我查一下10月1日从上海飞三亚的机票吗？	Travel-Query
你给我播放一下新闻类的990新闻频率呢	Radio-Listen
由陈飞宇主演的天醒之路给我搜一下。	FilmTele-Play
农历什么时候是燕子节	Calendar-Query
山西卫视的天气预报什么时候进行啊帮我看下	Radio-Listen
是不是快下雨了会下暴雨还是大雨	Weather-Query
从当前位置到世纪华联怎么走	Travel-Query
空气净化器现在打开吧，房间好久没有通风了	HomeAppliance-Control
康复之路是在辽宁北方播放吗帮我看下	TVProgram-Play
听不见啊，电视声音再调大点吧	HomeAppliance-Control
播放泰勒斯威夫特的英文歌love story	Music-Play
纪录片宠物医院2月18日就开播了，我还没看呢，帮我放一集哈	Video-Play
查一下是否明日有雪	Weather-Query
大后天是几号	Calendar-Query
给我看一个美国有点吓人的恐怖片吧	FilmTele-Play
请你在明天下午5:40的时候喊我拿被子	Alarm-Update
我想看撒贝宁明星大侦探里的搞笑视频	Video-Play
是否可以把空调的温度调为19度	HomeAppliance-Control
想看前两年沈严导演拍摄天盛长歌三十集	FilmTele-Play
范冰冰的电视剧武媚娘传奇播放给我看	FilmTele-Play
帮我看一看订一张最快飞重庆的商务舱机票	Travel-Query
北京交通广播1039都市调查组快帮我播一下	Radio-Listen
你能帮我找一下郑智化的水手吗	Music-Play
循环收听江扬主持的身边的声音	Radio-Listen
怎么坐车到南宁火车站啊	Travel-Query
找一下日本动漫五等分的新娘	Video-Play
告诉他知道深圳去往丽江的动车今天有吗	Travel-Query
5月23日有什么纪录片可以看	Video-Play
有声小说父母爱情给我播一下	Audio-Play
请帮我转到山东农科查看看现在播放的一切为了群众	TVProgram-Play
查询下周兰州气温会偏高吗	Weather-Query
哈尔滨会下冰雹吗	Weather-Query
是否可以随机来一首华晨宇的歌啊	Music-Play
打开一下卧室空调吧，天气有点热了	HomeAppliance-Control
空调风速大点调至百分之30	HomeAppliance-Control
我要单曲循环我最喜欢的一首英文歌Let it go。	Music-Play
放一个狼来了寓言给大家听吧	Audio-Play
他也跟很多现在的师兄弟认识了	Other
开启水浸传感器	HomeAppliance-Control
问你一下中国的阴历正月初一是什么节日呢	Calendar-Query
遂溪的领域网吧能不能上	Radio-Listen
我要听叶咏梅支持的戏曲鉴赏节目	Radio-Listen
看看明年的元旦是星期几	Calendar-Query
把空调调到二十六度	HomeAppliance-Control
请帮我把暖风温度再往小调一点	HomeAppliance-Control
放一个频率是九二点三的溧水人民广播电台	Radio-Listen
找个体育台就FM104点3的南京体育广播听那个谈车论道	Radio-Listen
打开一下空气清洁器，空气不好	HomeAppliance-Control
找一首王梓作曲的五十年代的歌曲	Music-Play
马上放香港喜剧侠女闯天关	FilmTele-Play
之前追的偶像剧继续播放吧	FilmTele-Play
岳阳9点去永州的汽车票还有吗	Travel-Query
找一部00年之后的谍战片	FilmTele-Play
立即让我知道还有去浙江哪里的高铁	Travel-Query
我想看5月13日在意大利发生的一女子惨遭误种4剂辉瑞新冠疫苗的新闻播报视频	Video-Play
搜索一下2019年的端午节是几月几号	Calendar-Query
阿忠不离不弃是不是让对婚期更确定	Radio-Listen
空调的温度有点太低了给我关了	HomeAppliance-Control
郑容和的和.唱 STAY IN TOUCH里面的歌随机来一首吧	Music-Play
一定要提醒我明天上午9:30改签车票	Alarm-Update
收听频率是一零六点九的陈末电台	Radio-Listen
沧州雾霾指数增强了吗	Weather-Query
查找星期几是农历的12月初5	Calendar-Query
给我播放今年完整版的特效吃鸡系列游戏视频吧	Video-Play
4月20号10点给小明打电话	Alarm-Update
星期四下午三点我要去上海，帮我查一下高铁票	Travel-Query
广东明天暖和吗，不穿棉袄可以吗？	Weather-Query
请你告诉我大前天是什么节日啊	Calendar-Query
即刻收听FM102.5的体育广播	Radio-Listen
FM104点3走进博洋快帮我放一下	Radio-Listen
五一劳动节是农历的哪天	Calendar-Query
是不是能来一个搞笑类的今年上线的电影呢	FilmTele-Play
这个月28日考试，那天是星期几	Calendar-Query
播一下频率是八七点六的空中笑林	Radio-Listen
我要开车去陕西南路淮海中路快帮我找找路	Travel-Query
3月2日是星期几？	Calendar-Query
快点快点说一下15点有临沂始发的特快吗	Travel-Query
回放2012年孙杨的游泳比赛视频	Video-Play
我要出去旅游几天，帮我把灯设置为离家模式吧	HomeAppliance-Control
报一下明天北京的风向	Weather-Query
黄志忠我们俩演哥俩对手戏相当的多	FilmTele-Play
建一个五月一号下午十点的闹钟	Alarm-Update
准备睡觉了，帮我把投影仪关掉吧	HomeAppliance-Control
随便放一首郭兰英老师的歌	Music-Play
我想看长安诺在腾讯上	FilmTele-Play
放2019年邓超主持的奔跑吧兄弟	Video-Play
我想看英国的纪录片荒野求生第一季	Video-Play
蒸烤箱切换到除垢模式吧，清洁一下	HomeAppliance-Control
海南明天八点会不会起雾	Weather-Query
请问今天的紫外线是多少	Weather-Query
找一首KTV唛榜里的歌听	Music-Play
今天10点的闹钟我现在想要你给我设好	Alarm-Update
上海今天紫外线指数怎么样	Weather-Query
2009年有欢快的歌吗，播放一首呢	Music-Play
9月9是什么节	Calendar-Query
帮我查询明天保定室外温度多少度	Weather-Query
好了关上车库门吧	HomeAppliance-Control
请将6月12号的备忘录删除之后再建一个今天下午5点的提醒	Alarm-Update
请查询播放明天有哪些地区下雨	Weather-Query
晚上七点打开电脑	HomeAppliance-Control
鬼节是农历的什么时候	Calendar-Query
找一下偶像剧不良笑花看看	FilmTele-Play
放一下昨天下午4点的王者荣耀比赛解说	Video-Play
聊天开放的女人有没有	Music-Play
频率是一零六点一的广州人民广播电台经济环保广播可以收听一下不	Radio-Listen
洗碗机自动杀菌	HomeAppliance-Control
我想听音乐类的十堰音乐交通台	Radio-Listen
厦门的空气指数怎么样	Weather-Query
2021年在中国播出的十二谭讲解视频帮我播放吧	Video-Play
如何走路去北京军事博物馆啊	Travel-Query
提醒我中午12点去食堂吃午饭	Alarm-Update
我想你给我收听经济类的重庆经济电台	Radio-Listen
重庆有雨吗	Weather-Query
查询播放未来一周济南天气状况	Weather-Query
我想步行去朝阳龙座帮我看下怎么走	Travel-Query
可以告诉我下冷藏室现在温度多少吗	HomeAppliance-Control
未来一周有大风出现吗	Weather-Query
我看下英雄联盟竞技赛5月4号视频回放	Video-Play
我下午两点寄快递提醒我一下	Alarm-Update
收听频率是一零三点三的徐州人民广播电台文艺台	Radio-Listen
空调风小3格子	HomeAppliance-Control
调低南边儿次卧的空调温度	HomeAppliance-Control
把上周六置顶的纪录片国家宝藏播放出来	Video-Play
我想知道今天的农历是几月初几	Calendar-Query
还有六天放暑假，那天是周几	Calendar-Query
朱茵演的古装电影随机来一个看一会吧	FilmTele-Play
很想看日本的电影预告随便播一个给我	Video-Play
查找国产动漫镇魂街第二季	Video-Play
给我按顺序播放那些年我们正年轻	FilmTele-Play
几月几号是萝卜节	Calendar-Query
平安夜和圣诞节快乐哈	Calendar-Query
查询大连近几天的降雨情况	Weather-Query
周末不会下暴雨吧我想出去呢	Weather-Query
电饼铛的火力调到最大。	HomeAppliance-Control
查查后天到底是几月几日	Calendar-Query
我正在收听的是FM101.9的运城交通文艺广播	Radio-Listen
可不可以帮我调到河南电视剧看看有什么今天有什么节目	TVProgram-Play
帮我2倍速播放孙红雷演的带着爸爸去留学	FilmTele-Play
马上报一下今年的阴历3月2是不是星期4呀	Calendar-Query
北京飞巴黎的飞机哪天才有呀	Travel-Query
近期台湾有刮过台风吗	Weather-Query
听说你好李焕英很好看，播放一下吧	FilmTele-Play
找我们在梦开始的地方并且播放	FilmTele-Play
我想看2020年单依纯在中国好声音唱的寻找失联的爱的视频	Video-Play
另外英皇还承诺全力帮他力争年底的香港乐坛最受欢迎男歌星奖项	Other
查查并告诉我12点有厦门飞迪拜的飞机吗	Travel-Query
看下是不是长春开往上海的特快列车进站没有啊	Travel-Query
还能找得到凯文科恩演奏绿色花园的视频吗	Video-Play
去年最火的美国亲情动漫电影主人公花絮有么	Video-Play
我想看2018年的偶像剧看看呢，类似三生三世那种剧就行	FilmTele-Play
我想听录音，帮我开一下录音机	HomeAppliance-Control
今天凌晨有雨，白天的空气质量怎么样	Weather-Query
搜索一下印度电影调音师这个电影	FilmTele-Play
初爱里的忘了我立刻放出来呢	Music-Play
想看寰宇地理，帮我打开科教健康吧	TVProgram-Play
我需要停一会古筝弹奏的十面埋伏呢	Music-Play
我想听南京广播电台王丽的音乐之声	Radio-Listen
大连音乐这个音乐电台播放一下吧	Radio-Listen
我要23号下午三点的绝地求生游戏讲解	Video-Play
麻烦给我播放杨天翔主役的广播剧	Audio-Play
把风扇打开一下行吧	HomeAppliance-Control
给我定一个每月26号还借呗的提醒	Alarm-Update
顺序播放张雨生的专辑听你听我	Music-Play
可以帮我在广西科教查找百变校巴之超学先锋吗我想看下	TVProgram-Play
可以帮我把洗衣机设置为混合洗吗	HomeAppliance-Control
把空调温度改成百分之100最大	HomeAppliance-Control
把后天下午两点钟跟朋友谈生意的闹钟设定好。	Alarm-Update
打开专辑lover，想听会英文歌曲	Music-Play
我想知道今天的日期是多少	Calendar-Query
收听一下新闻类的十堰新闻台	Radio-Listen
可以在明天十点提醒我给手环充电吗	Alarm-Update
下面给我播放一个故事了不起的火箭	Video-Play
请不要在4号下午通知我我要上午通知我	Alarm-Update
BIGBIGWORLD歌词	Music-Play
几月几号是接吻节	Calendar-Query
能营造浪漫氛围的歌曲可以随机播放一首不	Music-Play
调低把我的空调温度调低些	HomeAppliance-Control
顺序播放周杰伦的专辑七里香里面的歌	Music-Play
你能帮我只删除9点到10点闹钟么	Alarm-Update
盐城最近昼夜温差大不大	Weather-Query
播放玄幻类型的广播剧听听吧	FilmTele-Play
祭敖包是星期几	Calendar-Query
陈伟霆最新电视剧的幕后花絮播来看看	Video-Play
欣怡的音乐黑眼圈听着很舒适，在上海广播电台里可以找到	Radio-Listen
空调风速再放小一点到3	HomeAppliance-Control
快速的看看去往黄山的动车今天有吗	Travel-Query
你给我随机唱一首邓紫棋的歌吧	Music-Play
今天适合听这是我一生中最勇敢的瞬间摇滚的那个	Music-Play
明天下午公司要开例会，提醒我一下	Alarm-Update
很想听邓丽君的甜蜜蜜	Music-Play
快快查下长沙去往义务的动车哪天有票啊	Travel-Query
给我查看一下济南发往黄山的大巴明天有没有票	Travel-Query
能继续收听一下频率是一零五点二的深圳文艺电台交通台吗	Radio-Listen
周日紫外线强不强	Weather-Query
给别人赠送彩铃时老是系统繁忙	Alarm-Update
不是综艺是电视剧非诚勿扰	FilmTele-Play
请循环给播一下忠实的朋友这个故事	Audio-Play
历史题材的电影，刘烨主演的建党伟业放一下	FilmTele-Play
由低苦艾乐队演唱的兰州兰州快帮我播一下	Music-Play
查询后天邯郸的温度	Weather-Query
说唱歌曲空壳播放	Music-Play
即刻查询长沙到汉口最便宜的高铁车次是哪一趟	Travel-Query
你能继续给我播放西游记这个电视剧吗	FilmTele-Play
需要你立刻播放幸福触手可及给我看看呢	FilmTele-Play
拨去朝朝早精神好陈嘉慧主持的	Radio-Listen
把卧室里的灯光调暗	HomeAppliance-Control
现在汕尾是不是在下雨	Weather-Query
想听越南语的歌 随便放一首啊	Music-Play
是不是可以帮我找一部郭敬明的电影播放	FilmTele-Play
想听英文专辑了，就第stay with you吧，林俊杰的	Music-Play
到火车站怎么坐公交路啊	Travel-Query
我能随机听一首莫文蔚的歌曲不	Music-Play
播寻隐者不遇这首古诗来听	Music-Play
我要看纪录片走进毛泽东	Video-Play
收听频率是九三点六的栖霞人民广播电台	Radio-Listen
我想你播放一下玄幻剧遇龙可以吗	FilmTele-Play
帮我设置一个提醒事项明天下午去买火腿肠	Alarm-Update
语音播报一下莆田开来的动车是今天的吗	Travel-Query
马上让我知道西安去丽江的飞机是几点的啊	Travel-Query
快我要知道上海去往广州的长途车发车了没	Travel-Query
8点到底有没有上海来重庆的飞机	Travel-Query
给我来甄嬛传的第三季行不行呢	FilmTele-Play
硅谷第二季的第三十集现在可以播放一下	FilmTele-Play
告诉下我这个月九号是星期几	Calendar-Query
15天后是几月几日	Calendar-Query
六月中旬适不适合穿短袖	Weather-Query
我想知道这周闽南的平均气温	Weather-Query
25号上午10点去看牙医的闹钟快点帮我设定一下。	Alarm-Update
到马尔康这个路怎么走啊	Travel-Query
CCTV8电视剧频道正在直播哪个节目搜索并播放	TVProgram-Play
明天辽宁会下雪吗？	Weather-Query
下周末上午9点30拍摄写真的闹钟帮我设置下。	Alarm-Update
打开靳雷主持的经济之声	Radio-Listen
不要删除8号到12号的备忘录	Alarm-Update
贵州卫视的贵州新闻联播播放一下	Radio-Listen
马上查查星期六是哪天啊	Calendar-Query
请播放由张国荣和王祖贤主演的电影倩女幽魂。	FilmTele-Play
希望可以看个英国的恐怖电影	FilmTele-Play
持续播放河北今年的气温变化情况	Weather-Query
没风 给我调大点儿空调风速啊	HomeAppliance-Control
播放一个中国香港的溏心风暴看看	FilmTele-Play
我们要看张艺谋拍的谍战片悬崖之上	FilmTele-Play
记得在明天提醒我后天是情人节	Alarm-Update
明天海淀会下雨吗	Weather-Query
大陆宫廷剧2003年的少年康熙播放下	FilmTele-Play
泼水节是什么时候	Calendar-Query
音乐就听经典音乐广播里的哦	Radio-Listen
在下午两点半喊我起来	Alarm-Update
你可以给我播放一下2019年的电影飞驰人生吗	FilmTele-Play
请播放吴涤清版的《梅兰梅兰我爱你》	Music-Play
到底能不能告诉我元宵节到底是星期几	Calendar-Query
帮我把蒸烤箱调成红外烧烤可以不	HomeAppliance-Control
我想看2017年的贪吃蛇大作战的游戏解说视频	Video-Play
周二下午适合打羽毛球吗会不会很热	Weather-Query
